V1	V2
TP53	MCL1
TP53	HMGB1
TP53	DUSP1
TP53	CDK1
TP53	C2
TP53	AXIN2
TP53	DKK1
TP53	PCBP1
TP53	IL15RA
TP53	BBC3
TP53	WNT3
TP53	SIVA1
TP53	PNP
TP53	NOTCH1
TP53	MSH2
TP53	TRAF4
TP53	CSNK1A1
TP53	BAK1
TP53	CASP1
TP53	PRC1
TP53	XRCC5
TP53	RIPK1
TP53	PTPN22
TP53	NDUFS3
TP53	LITAF
TP53	LIG4
TP53	LIG1
TP53	CX3CL1
TP53	CFB
TP53	CEBPE
TP53	CD2BP2
TP53	AHNAK
TP53	CCL18
TP53	CR2
TP53	PPP1CC
VEGFA	EGFR
VEGFA	FLT1
VEGFA	KDR
VEGFA	CSF1R
ZEB1	AR
ZEB1	CDH1
ZEB1	CTSD
ZEB1	WNT10A
ZEB1	TAP1
ZEB1	WNT2B
ZEB1	FGF16
ZEB1	DRAP1
ZEB1	DDR1
ZEB1	HRAS
ZEB1	SPAG9
ZEB1	IL7R
ZEB1	CD2AP
ZEB1	PROM1
ZEB1	KIT
ZEB1	TCN2
ZEB1	TLR2
ZEB1	RASSF7
ZEB1	PSME2
ZEB1	MUC1
ZEB1	HMMR
ZEB1	GRB7
ZEB1	CRLF1
ZEB1	COL4A2
ZEB1	CADM2
ZEB1	C8G
ZEB1	BCAP31
ZEB1	CXCR4
ZEB1	FAM3C
ZEB1	MAP2K7
ZEB1	IL16
ZEB1	CTBP2
ZEB1	ALCAM
ZEB1	WNT4
ZEB1	FGF20
ZEB1	FGF23
ZEB1	JAG1
ZEB1	WNT2
ZEB1	FZD1
ZEB1	CSNK1A1
ZEB1	BAK1
ZEB1	NDUFS3
ZEB1	IL1RAPL1
ZEB1	ALDH1A1
ZEB1	IL27
ZEB1	TNFRSF17
ZEB1	CD8A
ZEB1	IL17RB
ZEB1	SUSD2
ZEB1	ITGB4
ZEB1	ZNF385B
ZEB1	SOX2
ZEB1	SCUBE2
ZEB1	C1QL4
TFAP2C	ESR1
TFAP2C	CDKN1A
TFAP2C	JUNB
TFAP2C	MICB
TFAP2C	RET
TFAP2C	VEGFA
TFAP2C	WNT7A
TFAP2C	WNT11
TFAP2C	ITGB1
TFAP2C	HES5
TFAP2C	CLIP1
TFAP2C	CLCF1
TFAP2C	CD320
TFAP2C	ERBB2
TFAP2C	SREBF1
TFAP2C	TAP1
TFAP2C	TBP
TFAP2C	BCL3
TFAP2C	NR3C1
TFAP2C	PSMB9
TFAP2C	SRF
TFAP2C	IKBKG
TFAP2C	FAS
TFAP2C	PLAUR
TFAP2C	PTGS2
TFAP2C	TRAF2
TFAP2C	WNT1
TFAP2C	TGIF1
TFAP2C	SHISA5
TFAP2C	NPTN
TFAP2C	MT2A
TFAP2C	LY6K
TFAP2C	LIFR
TFAP2C	LGALS3
TFAP2C	KLF12
TFAP2C	IL6ST
TFAP2C	IL11
TFAP2C	ICOSLG
TFAP2C	DUSP4
TFAP2C	DDR1
TFAP2C	CD59
TFAP2C	BTK
TFAP2C	BRAF
TFAP2C	ATF3
TFAP2C	ELK1
TFAP2C	SUMO2
TFAP2C	HEY1
TFAP2C	IL24
TFAP2C	NFKB2
TFAP2C	PPP1R15A
TFAP2C	YWHAZ
TFAP2C	WNT5A
TFAP2C	TFRC
TFAP2C	PPM1D
TFAP2C	PLK3
TFAP2C	NFIL3
TFAP2C	JAK3
TFAP2C	CD44
TFAP2C	BST2
TFAP2C	HOXA9
TFAP2C	NFE2L1
TFAP2C	ADAM10
TFAP2C	ADAM17
TFAP2C	BSG
TFAP2C	CD14
TFAP2C	CDK6
TFAP2C	DCK
TFAP2C	IFNGR1
TFAP2C	LRP5
TFAP2C	MICA
TFAP2C	MMP11
TFAP2C	ODC1
TFAP2C	PTEN
TFAP2C	SLC7A5
TFAP2C	TNFRSF10B
TFAP2C	TAPBP
TFAP2C	SIN3A
TFAP2C	REL
TFAP2C	NOTCH3
TFAP2C	NFYC
TFAP2C	NFE2
TFAP2C	HES1
TFAP2C	WASF1
TFAP2C	TPT1
TFAP2C	SPHK2
TFAP2C	SPHK1
TFAP2C	SIX5
TFAP2C	SDC1
TFAP2C	SCARB1
TFAP2C	PSME2
TFAP2C	PPM1K
TFAP2C	PPIA
TFAP2C	ORC6
TFAP2C	NBN
TFAP2C	MUC1
TFAP2C	LTBR
TFAP2C	KLLN
TFAP2C	FZD5
TFAP2C	DOCK2
TFAP2C	CSF3R
TFAP2C	CRLF1
TFAP2C	CISH
TFAP2C	CDCA7
TFAP2C	UBE2D3
TFAP2C	PTGES2
TFAP2C	PMS2
TFAP2C	LAMP1
TFAP2C	ZFP36L2
TFAP2C	XRCC2
TFAP2C	PSMA7
TFAP2C	PPP1R14B
TFAP2C	PARP1
TFAP2C	LY6E
TFAP2C	IRAK4
TFAP2C	IL4I1
TFAP2C	HERC5
TFAP2C	FGFR4
TFAP2C	DVL1
TFAP2C	CASP6
TFAP2C	PIK3R2
TFAP2C	HEY2
TFAP2C	TRAF4
TFAP2C	CSF3
TFAP2C	CFD
TFAP2C	WNT3A
TFAP2C	WNT6
TFAP2C	CDC73
TFAP2C	PRC1
TFAP2C	NFATC4
TFAP2C	NFIC
TFAP2C	LITAF
TFAP2C	IL15
TFAP2C	MSH6
TFAP2C	CTCF
TFAP2C	TGFBR3
TFAP2C	SIRPA
TFAP2C	SETD1B
TFAP2C	PCSK1
TFAP2C	MELK
TFAP2C	EXT1
TFAP2C	ATF5
TFAP2C	ISG15
TFAP2C	IRF1
TFAP2C	IFI35
TFAP2C	FOXF2
TFAP2C	PTAFR
TFAP2C	IL17RB
TFAP2C	CD46
TFAP2C	SLC44A1
TFAP2C	ITGB4
TFAP2C	ZNF385B
TFAP2C	TMEM37
TFAP2C	KITLG
TFAP2C	SDF2L1
TFAP2C	S1PR4
TFAP2C	C1QL2
TFAP2C	G6PD
TFAP2C	REST
TFAP2C	MEF2A
TFAP2C	DIAPH3
TFAP2C	CSPG4
TFAP2C	PBX3
TFAP2C	PARP9
TFAP2C	CD300LG
TFAP2C	IFI6
SOCS2	JAK2
SOCS2	INSR
SOCS2	JAK1
GADD45G	PCNA
GADD45G	CDK1
WNT7A	LRP6
WNT11	FZD10
WNT11	LRP6
WNT10A	FZD10
WNT10A	LRP6
USF2	BRCA1
USF2	CTSD
USF2	CYP19A1
USF2	SP1
USF2	BRCA2
USF2	HIF1A
USF2	PTGS2
USF2	TGFB1
USF2	CCND2
USF2	TNFRSF8
USF2	TCN2
USF2	DUSP1
USF2	CEACAM5
USF2	CCNB1
USF2	B2M
USF2	CD2
USF2	CXCR4
USF2	IGF2R
USF2	APC
USF2	PF4
USF2	CEACAM6
USF2	CXCR2
USF2	CEACAM1
USF2	FCER1A
STAT5A	ESR1
STAT5A	CCND1
STAT5A	BCL2
STAT5A	BRCA1
STAT5A	CEBPB
STAT5A	EGFR
STAT5A	JAK2
STAT5A	JUN
STAT5A	SP1
STAT5A	SOCS2
STAT5A	WNT10A
STAT5A	TAP2
STAT5A	SOCS5
STAT5A	SOCS3
STAT5A	SHC1
STAT5A	MEF2C
STAT5A	LCK
STAT5A	USF1
STAT5A	INSR
STAT5A	NR3C1
STAT5A	STAT3
STAT5A	TNF
STAT5A	IL2
STAT5A	STAT5B
STAT5A	FOSL1
STAT5A	WNT2B
STAT5A	PRDX6
STAT5A	PDGFRB
STAT5A	IL6ST
STAT5A	DDR1
STAT5A	CHI3L1
STAT5A	CHEK2
STAT5A	CD247
STAT5A	BTK
STAT5A	IL6
STAT5A	IFNG
STAT5A	CCND2
STAT5A	JAK3
STAT5A	GATA3
STAT5A	AP2B1
STAT5A	ADA
STAT5A	KIT
STAT5A	SIGIRR
STAT5A	SOCS1
STAT5A	TAL1
STAT5A	PTMS
STAT5A	PSME2
STAT5A	PPP3R1
STAT5A	MUC1
STAT5A	FOXP3
STAT5A	DUSP1
STAT5A	CISH
STAT5A	CD19
STAT5A	HLA-B
STAT5A	WNT3
STAT5A	UBA52
STAT5A	MZF1
STAT5A	GSK3B
STAT5A	FOXK2
STAT5A	FLT3
STAT5A	CTBP2
STAT5A	JAK1
STAT5A	JAG2
STAT5A	CD40
STAT5A	CTLA4
STAT5A	PAX5
STAT5A	HAMP
STAT5A	IL2RG
STAT5A	SOCS7
STAT5A	PRF1
STAT5A	IL18BP
STAT5A	PDGFRA
STAT5A	CD244
STAT5A	SLAMF1
STAT5A	TEK
STAT5A	C1R
STAT5A	IL1RN
STAT5A	TNFSF12
STAT5A	FOXN1
STAT5A	CD47
SOCS5	JAK2
SOCS5	JAK1
SOCS3	JAK2
SOCS3	INSR
SOCS3	JAK1
SMAD4	ESR1
SMAD4	AHR
SMAD4	AR
SMAD4	BCL2
SMAD4	BRCA1
SMAD4	CDKN1A
SMAD4	CEBPB
SMAD4	MYC
SMAD4	SP1
SMAD4	GADD45B
SMAD4	HNF4A
SMAD4	SMAD3
SMAD4	EPO
SMAD4	CCL2
SMAD4	PTGS2
SMAD4	TIMP1
SMAD4	TGFB1
SMAD4	ETS1
SMAD4	EEF1A1
SMAD4	CD59
SMAD4	NRAS
SMAD4	AP2B1
SMAD4	HOXA9
SMAD4	SPHK2
SMAD4	LEF1
SMAD4	ID2
SMAD4	UBA52
SMAD4	RAC2
SMAD4	NOTCH4
SMAD4	MAX
SMAD4	E2F5
SMAD4	DVL1
SMAD4	TCF7
SMAD4	TCF7L1
SMAD4	E2F4
SMAD4	CTCF
SMAD4	HAMP
SMAD4	MEF2A
SHC1	SOS1
PPARG	ESR1
PPARG	FOS
PPARG	CCND1
PPARG	BCL2
PPARG	CDKN1A
PPARG	CEBPB
PPARG	CXCL12
PPARG	CYP19A1
PPARG	EGFR
PPARG	MYC
PPARG	TP53
PPARG	VEGFA
PPARG	TFAP2C
PPARG	GADD45G
PPARG	SOCS5
PPARG	SMAD4
PPARG	NR2F2
PPARG	NCOA3
PPARG	NCOA1
PPARG	MYB
PPARG	IL10
PPARG	GADD45B
PPARG	GADD45A
PPARG	HSPA4
PPARG	SMAD3
PPARG	CIITA
PPARG	TBX21
PPARG	MMP9
PPARG	PTGS2
PPARG	F3
PPARG	TGIF1
PPARG	NPTN
PPARG	NFATC2
PPARG	KLF4
PPARG	DRAP1
PPARG	ADIPOR1
PPARG	IL6
PPARG	FCER2
PPARG	BECN1
PPARG	CSF1
PPARG	FASLG
PPARG	NFKB2
PPARG	CCND2
PPARG	LRP1
PPARG	IL13RA1
PPARG	GATA3
PPARG	EBF1
PPARG	ADAM17
PPARG	CASP3
PPARG	CD83
PPARG	IRF5
PPARG	PSIP1
PPARG	PTEN
PPARG	RORA
PPARG	SIGIRR
PPARG	SPN
PPARG	TYMP
PPARG	HES1
PPARG	CCL20
PPARG	CADM1
PPARG	SPHK1
PPARG	SCARB1
PPARG	PTPRJ
PPARG	KLLN
PPARG	ITGAL
PPARG	FZD10
PPARG	FGF17
PPARG	CYBA
PPARG	CSF3R
PPARG	COL4A2
PPARG	CANX
PPARG	C2
PPARG	GABPA
PPARG	CEBPA
PPARG	PCBP1
PPARG	LAMP1
PPARG	TCF12
PPARG	NOTCH4
PPARG	MAP2K7
PPARG	CTSA
PPARG	APC
PPARG	PIK3CG
PPARG	LRP6
PPARG	JAG1
PPARG	JAG2
PPARG	DLL3
PPARG	TNFRSF4
PPARG	RGS1
PPARG	CD40
PPARG	WNT16
PPARG	CSNK1A1
PPARG	CEBPE
PPARG	IL1RAPL1
PPARG	ALOX5AP
PPARG	ADIPOR2
PPARG	FCGRT
PPARG	SOCS7
PPARG	IFI35
PPARG	CD36
PPARG	C5
PPARG	SLC5A5
PPARG	FCER1A
PPARG	MEOX2
PPARG	SLC44A1
PPARG	ITGA1
PPARG	IL25
PPARG	FABP4
PPARG	TMEM37
PPARG	SIGLEC15
PPARG	QSOX2
PPARG	POLK
PPARG	GZMM
PPARG	ESM1
PPARG	EBF4
PPARG	DHX58
PPARG	AKAP5
PIK3CA	BTK
PIK3CA	HRAS
PIK3CA	MTOR
PIK3CA	RAF1
PIK3CA	AKT3
PIK3CA	RAC1
NT5E	ADA
NR2F2	E2F1
NR2F2	FLT1
NR2F2	NOS2
NR2F2	HES5
NR2F2	CLCF1
NR2F2	PIK3R1
NR2F2	PIK3R3
NR2F2	NR3C1
NR2F2	CCL2
NR2F2	BACH1
NR2F2	WNT2B
NR2F2	EPSTI1
NR2F2	DVL2
NR2F2	DUSP4
NR2F2	DDR1
NR2F2	NRAS
NR2F2	HEY1
NR2F2	WNT5A
NR2F2	TFRC
NR2F2	IRAK1
NR2F2	WAS
NR2F2	PPIA
NR2F2	FZD4
NR2F2	HDAC1
NR2F2	ITFG1
NR2F2	FGFR2
NR2F2	HEY2
NR2F2	BCL11A
NR2F2	E2F4
NR2F2	RHD
NR2F2	ALOX5AP
NR2F2	ZAP70
NR2F2	MPL
NR2F2	C1QL4
NR2F2	ESM1
NR2F2	HNF4G
NR2F2	C12ORF57
NCOA3	ESR1
NCOA3	FOS
NCOA3	CCND1
NCOA3	AR
NCOA3	BCL2
NCOA3	BRCA1
NCOA3	PLAC1
NCOA3	PPARG
NCOA3	CHUK
NCOA3	ERBB2
NCOA3	MAPK14
NCOA3	TBP
NCOA3	EPO
NCOA3	PSMB9
NCOA3	IKBKB
NCOA3	IKBKG
NCOA3	PSME3
NCOA1	ESR1
NCOA1	CCND1
NCOA1	AHR
NCOA1	AR
NCOA1	BCL2
NCOA1	CDKN1A
NCOA1	PPARG
NCOA1	HNF4A
NCOA1	TBP
NCOA1	EPO
NCOA1	BCL3
NCOA1	CIITA
NCOA1	FOXA2
NCOA1	HIF1A
NCOA1	NR3C1
NCOA1	PSMB9
NCOA1	SRF
NCOA1	STAT3
NCOA1	STAT6
MYB	BCL2
MYB	BTG2
MYB	CEBPB
MYB	EGFR
MYB	MYC
MYB	SP1
MYB	SOCS2
MYB	NR2F2
MYB	ALDOA
MYB	ERBB2
MYB	HSPA4
MYB	IGF1R
MYB	LCK
MYB	TAP1
MYB	TBP
MYB	PTPRC
MYB	NR3C1
MYB	CLU
MYB	DDIT3
MYB	FAS
MYB	PTGS2
MYB	SLC3A2
MYB	F3
MYB	ELK1
MYB	NRAS
MYB	CSF1
MYB	TNFRSF10A
MYB	ICAM1
MYB	GATA3
MYB	EGR1
MYB	EEF2
MYB	CD5
MYB	ACE
MYB	ADA
MYB	C1QBP
MYB	ITGB3
MYB	MPO
MYB	ODC1
MYB	TCN2
MYB	TNFRSF10B
MYB	WAS
MYB	WT1
MYB	NFYC
MYB	WASF1
MYB	RAG2
MYB	RAD51
MYB	PSME2
MYB	PCNA
MYB	MCAM
MYB	HMMR
MYB	HMGB1
MYB	FZD7
MYB	FCAR
MYB	DKC1
MYB	CSF3R
MYB	CDK1
MYB	CDC5L
MYB	CEBPA
MYB	GATA1
MYB	PARP1
MYB	MZF1
MYB	EEF1B2
MYB	FGF2
MYB	CD4
MYB	WNT6
MYB	E2F7
MYB	PAX5
MYB	IL15
MYB	CEBPE
MYB	BCLAF1
MYB	LMO2
MYB	CD34
MYB	CTSG
MYB	MEOX2
MYB	C6
MYB	DHX58
MYB	NMU
MYB	ANPEP
MYB	IGFBP5
MYB	GSTM1
MEF2C	JUN
MEF2C	VEGFA
MEF2C	MAPK14
MEF2C	KLF2
MEF2C	CDK1
MEF2C	NOTCH1
ITGB1	PIK3CA
ITGB1	VCAM1
ITGA2	PIK3CA
IL10	NOS2
IL10	IL22RA2
IL10	IL10RB
IL10	IL10RA
IGF1	EGFR
IGF1	IGF1R
IGF1	INSR
IGF1	CSF1R
HES5	CCND1
GADD45B	PCNA
GADD45B	CDK1
GADD45A	PCNA
GADD45A	CDK1
FOXO1	AR
FOXO1	GRB2
FOXO1	PDGFB
FOXO1	WNT2B
FOXO1	LIFR
FOXO1	DUSP4
FOXO1	ADIPOR1
FOXO1	IL6
FOXO1	YWHAZ
FOXO1	TNFSF10
FOXO1	MAFF
FOXO1	CD44
FOXO1	CD2AP
FOXO1	MME
FOXO1	TFAP4
FOXO1	SMC3
FOXO1	ID2
FOXO1	DLL1
FOXO1	CXCR4
FOXO1	IL16
FOXO1	GSK3B
FOXO1	AKT3
FOXO1	IRF4
FOXO1	JAG1
FOXO1	IL1RAPL1
FOXO1	PLXNC1
FOXO1	RAG1
FOXO1	IL21
FOXO1	FABP4
FOXO1	SCGB3A1
FOXO1	DIAPH3
FOXO1	BANK1
FOXO1	SOD3
FOXO1	C1QTNF3
FOXC1	CDKN1A
FOXC1	NR2F2
FOXC1	FOXO1
FOXC1	CD68
FOXC1	DVL2
FOXC1	DRAP1
FOXC1	BRAF
FOXC1	MXI1
FOXC1	WNT5A
FOXC1	NFE2L2
FOXC1	TCF4
FOXC1	HMGB1
FOXC1	GRB7
FOXC1	PIK3R5
FOXC1	FGF19
FOXC1	RGS1
FOXC1	CD96
FOXC1	CR2
FOXC1	ECT2
FOXC1	PPP3CA
FOXC1	PCSK1
FOXC1	LAG3
FOXC1	C4BPA
FOXC1	C1QTNF7
FOXC1	CHL1
FOXC1	HAVCR2
EGR2	FOS
EGR2	SOCS2
EGR2	WNT11
EGR2	SOCS5
EGR2	NT5E
EGR2	PIK3R1
EGR2	NR3C1
EGR2	CD40LG
EGR2	FAS
EGR2	PTGS2
EGR2	F3
EGR2	WNT2B
EGR2	WNT1
EGR2	TNFRSF12A
EGR2	PDGFRB
EGR2	DRAP1
EGR2	IL6
EGR2	SUMO2
EGR2	ABCB1
EGR2	BSG
EGR2	SIN3A
EGR2	CADM1
EGR2	PTMS
EGR2	PAFAH1B3
EGR2	PAFAH1B1
EGR2	FZD9
EGR2	FOXP3
EGR2	COL4A2
EGR2	UBE2D3
EGR2	PCBP1
EGR2	BPTF
EGR2	ACP5
EGR2	FZD3
EGR2	MAP2K2
EGR2	JAG2
EGR2	DYNLL1
EGR2	LIF
EGR2	IDO1
EGR2	POU3F1
EGR2	TNFSF12
EGR2	SOX2
EGR2	AGFG1
EGR2	COLEC12
EGF	EGFR
EGF	ERBB2
EGF	CSF1R
EGF	IL22RA2
C3	C3AR1
C3	ITGAM
C3	CR1
C3	C5
AKT2	BCL2
AKT2	CDKN1A
AKT2	CTNNB1
AKT2	JUN
AKT2	CASP3
AKT2	NFKBIA
AKT2	MTOR
AKT2	GSK3B
AKT1	BCL2
AKT1	CDKN1A
AKT1	CTNNB1
AKT1	JUN
AKT1	CASP3
AKT1	NFKBIA
AKT1	MTOR
AKT1	GSK3B
ARNT	FOS
ARNT	BLM
ARNT	BRCA1
ARNT	CTSD
ARNT	FLT1
ARNT	NRF1
ARNT	SP1
ARNT	VEGFA
ARNT	SOCS2
ARNT	WNT10A
ARNT	SOCS3
ARNT	NR2F2
ARNT	HES5
ARNT	FOXO1
ARNT	EGR2
ARNT	CD320
ARNT	ALDOA
ARNT	LCK
ARNT	TAP1
ARNT	EPO
ARNT	TNF
ARNT	TIMP1
ARNT	RTN4RL1
ARNT	ITGA3
ARNT	FADD
ARNT	DRAP1
ARNT	DDR1
ARNT	CD164
ARNT	NRAS
ARNT	BECN1
ARNT	HEY1
ARNT	WNT5A
ARNT	SOD1
ARNT	AP2B1
ARNT	C1QBP
ARNT	C4A
ARNT	C4B
ARNT	CD83
ARNT	CDK6
ARNT	FGFR1
ARNT	PTEN
ARNT	SLC7A5
ARNT	SOCS1
ARNT	ST6GAL1
ARNT	TRAF7
ARNT	TAPBP
ARNT	SIX5
ARNT	PPIA
ARNT	PITPNM3
ARNT	PAFAH1B1
ARNT	MUC1
ARNT	ILF3
ARNT	GAPDH
ARNT	CANX
ARNT	MTDH
ARNT	TBK1
ARNT	PCBP1
ARNT	LAMP1
ARNT	IL15RA
ARNT	IGF2R
ARNT	GSK3B
ARNT	EEF1B2
ARNT	DLL4
ARNT	CTSA
ARNT	CTBP2
ARNT	ALCAM
ARNT	WNT4
ARNT	JAG1
ARNT	HEY2
ARNT	TRAF4
ARNT	WNT7B
ARNT	NDUFS3
ARNT	EXT1
ARNT	ISG15
ARNT	PTPRCAP
ARNT	IL7
ARNT	IL17D
ARNT	IL18
ARNT	MEOX2
ARNT	IL1RAP
ARNT	HPGD
ARNT	SOX2
ARNT	MAFK
ARNT	POLK
ARNT	KITLG
ARNT	FKBP1A
ARNT	C1QTNF2
ARNT	SOD3
ARNT	CD47
ARNT	ENTPD1
ARNT	GZMA
CALM3	PPP3CA
CHUK	NFKBIA
CHUK	MTOR
CHUK	IRF7
CREBBP	CDKN1A
CREBBP	EGFR
CREBBP	CHUK
CREBBP	IL4
CREBBP	PTGS2
CREBBP	TIMP1
CREBBP	CSF2
CREBBP	AIRE
CREBBP	FGFR1
CREBBP	MYBL2
CREBBP	TRIM22
CREBBP	RAD51
CREBBP	HLF
CREBBP	ALX1
CREBBP	TCF12
CREBBP	MSH2
CREBBP	TCF7
CREBBP	TCF7L1
CREBBP	MSH6
CREBBP	RBCK1
EP300	CCND1
EP300	CDKN1A
EP300	VEGFA
EP300	THBD
EP300	SHC1
EP300	IGF1
EP300	AKT1
EP300	CXCL8
EP300	NTF3
EP300	PTGS2
EP300	ITGA5
EP300	TRAF2
EP300	TNFRSF12A
EP300	TIMP1
EP300	IL12B
EP300	EMP3
EP300	DTL
EP300	CD247
EP300	IFNG
EP300	ABCB1
EP300	VCAM1
EP300	PPM1D
EP300	MYL6
EP300	IL5
EP300	BIRC5
EP300	KLK3
EP300	SEMA7A
EP300	UNG
EP300	TRIM22
EP300	SHC2
EP300	SDF2
EP300	RAD51
EP300	PTMS
EP300	PCNA
EP300	ORC6
EP300	NBN
EP300	MAP2K1
EP300	CSF3R
EP300	CCL27
EP300	ALX1
EP300	IRF2
EP300	TMEM74B
EP300	TCF12
EP300	RNF187
EP300	NOTCH1
EP300	CTBP2
EP300	CYBB
EP300	CDC73
EP300	MSH6
EP300	PPP3CB
EP300	PARP14
EP300	COX5A
EP300	COLEC12
ERBB2	PIK3CA
ERBB2	HRAS
ERBB2	SHC2
ERBB2	MAP2K1
ESR2	CCND1
ESR2	CDKN1A
ESR2	CTSD
ESR2	EGFR
ESR2	PGR
ESR2	VEGFA
ESR2	SELE
ESR2	C3
ESR2	AKT1
ESR2	CALM3
ESR2	CREBBP
ESR2	LCK
ESR2	BRCA2
ESR2	CD68
ESR2	INSR
FOXO3	AR
FOXO3	CDKN1A
FOXO3	VEGFA
FOXO3	PIK3CA
FOXO3	FOXO1
FOXO3	CHUK
FOXO3	GRB2
FOXO3	CRP
FOXO3	KLF12
FOXO3	ITGA3
FOXO3	FASLG
FOXO3	CCND2
FOXO3	YWHAZ
FOXO3	TNFSF10
FOXO3	NFE2L2
FOXO3	BIRC5
FOXO3	CDK6
FOXO3	MME
FOXO3	TYMP
FOXO3	SMC3
FOXO3	ID2
FOXO3	DLL1
FOXO3	CD2
FOXO3	BBC3
FOXO3	EEF1B2
FOXO3	IRF4
FOXO3	WWTR1
FOXO3	IL1RAPL1
FOXO3	C8B
FOXO3	IL21
FOXO3	ZNF385B
FOXO3	SOX2
FOXO3	SCGB3A1
FOXO3	COLEC12
FOXO3	DIAPH3
FOXO3	SOD3
FOXO4	JUNB
FOXO4	PIK3CA
FOXO4	AKT2
FOXO4	AKT1
FOXO4	INSR
FOXO4	NTF3
FOXO4	WNT2B
FOXO4	SLC4A1
FOXO4	FASLG
FOXO4	YAP1
FOXO4	TNFSF10
FOXO4	CD2AP
FOXO4	LYZ
FOXO4	MME
FOXO4	SMC3
FOXO4	ID2
FOXO4	IRF4
FOXO4	JAG1
FOXO4	IL22RA1
FOXO4	LCP2
FOXO4	PSTPIP1
FOXO4	COLEC12
FOXO4	DIAPH3
FOXO4	KRT86
FOXO4	SOD3
GRB2	MAPK1
GRB2	SOS1
GRB2	CSF1R
GTF2B	NR2F1
GTF2B	BCL3
GTF2B	POU3F2
GTF2B	HSF1
GTF2B	FOXF2
HNF4A	ESR1
HNF4A	CDKN1A
HNF4A	CEBPB
HNF4A	MYC
HNF4A	SP1
HNF4A	VEGFA
HNF4A	SMAD4
HNF4A	PSMF1
HNF4A	NR2F2
HNF4A	NCOA1
HNF4A	ERBB2
HNF4A	SMAD3
HNF4A	TBP
HNF4A	INSR
HNF4A	FOXA2
HNF4A	DDIT3
HNF4A	NTF3
HNF4A	TNFRSF12A
HNF4A	TGIF1
HNF4A	SMARCB1
HNF4A	NPTN
HNF4A	NFATC2
HNF4A	EEF1A1
HNF4A	DTL
HNF4A	CCR10
HNF4A	NFATC3
HNF4A	NRAS
HNF4A	MXI1
HNF4A	SOD1
HNF4A	LRP1
HNF4A	JAK3
HNF4A	IL13RA1
HNF4A	ENC1
HNF4A	ELF1
HNF4A	CD86
HNF4A	IRAK1
HNF4A	ADAM17
HNF4A	ATP2A3
HNF4A	C4A
HNF4A	C4B
HNF4A	CD151
HNF4A	IRF5
HNF4A	ODC1
HNF4A	PGLYRP2
HNF4A	TYMP
HNF4A	PTK7
HNF4A	TPT1
HNF4A	SPHK1
HNF4A	RREB1
HNF4A	MYD88
HNF4A	LTB4R2
HNF4A	LTB4R
HNF4A	ICAM2
HNF4A	GAPDH
HNF4A	FZD5
HNF4A	ECI2
HNF4A	CSF3R
HNF4A	CCL27
HNF4A	C2
HNF4A	BST1
HNF4A	CEBPA
HNF4A	PMS2
HNF4A	TMEM74B
HNF4A	LTB
HNF4A	EEF1B2
HNF4A	E2F5
HNF4A	TCF7L1
HNF4A	TCF7L2
HNF4A	PLSCR1
HNF4A	TRAF4
HNF4A	BCL11A
HNF4A	WNT9B
HNF4A	CSNK1A1
HNF4A	CASP2
HNF4A	GNAZ
HNF4A	FANCC
HNF4A	DCLRE1C
HNF4A	USP18
HNF4A	DYNLL1
HNF4A	IFIT3
HNF4A	MASP2
HNF4A	ZAP70
HNF4A	MPL
HNF4A	TNFSF4
HNF4A	CCL15
HNF4A	CCL16
HNF4A	C8B
HNF4A	C5
HNF4A	CEACAM1
HNF4A	IL1RN
HNF4A	IL17RB
HNF4A	OAS1
HNF4A	WIPF1
HNF4A	PAFAH2
HNF4A	C1QL3
HNF4A	REST
HNF4A	ITGAE
HNF4A	C1QTNF5
HNF4A	SPATS2L
HNF4A	CD302
HNF4A	CD160
HSPA4	TLR2
IGF1R	CTNNB1
IGF1R	PIK3CA
IGF1R	GRB2
IGF1R	SHC2
IGF1R	MAP2K1
JUND	CCND1
JUND	CDKN1A
JUND	WNT11
JUND	NOS2
JUND	MYB
JUND	GADD45B
JUND	GADD45A
JUND	CLCF1
JUND	ERBB2
JUND	ESR2
JUND	MMP9
JUND	CD40LG
JUND	CLU
JUND	PLAUR
JUND	PTGS2
JUND	ITGA5
JUND	ZYX
JUND	TRAF2
JUND	SLC3A2
JUND	SLC22A18
JUND	SHC3
JUND	HLA-DPA1
JUND	F3
JUND	WNT2B
JUND	WNT10B
JUND	WNT1
JUND	TRAF3
JUND	TIMP1
JUND	SMARCB1
JUND	SLC4A1
JUND	S100A8
JUND	RTN4RL1
JUND	RB1CC1
JUND	PROCR
JUND	PDGFRB
JUND	LY9
JUND	IL11
JUND	IKZF3
JUND	FGF16
JUND	DVL2
JUND	DUSP4
JUND	DRAP1
JUND	DDR1
JUND	CXCR5
JUND	CXCL14
JUND	CSF2
JUND	CLEC4M
JUND	CHI3L1
JUND	CCR10
JUND	BTK
JUND	BRAF
JUND	BATF
JUND	IL6
JUND	IL5
JUND	NFE2L2
JUND	ITGAV
JUND	ITGB3
JUND	NQO2
JUND	CCR4
LCK	PIK3CA
MAPK1	CCND1
MAPK1	BCL2
MAPK1	CDK4
MAPK1	NOS2
MAPK1	IGF1
MAPK1	TNF
MAPK1	CASP3
MAPK1	SPHK2
MAPK1	CYBB
MAPK14	CEBPB
MAPK14	NOS2
MAPK14	MAPK1
MAPK14	CXCL8
MAPK14	CXCL1
