,AHR,EGR1,YY1
0,-0.00463762345608737,-0.0003543067449310322,3.08543899549818e-05
1,-0.019928828305463154,0.05961249124074667,-0.10239212455177855
2,0.018313463221378088,-0.007398711423575384,0.007108308359673169
3,-0.0013377198314600998,0.009342895590852643,0.0031719470651525323
4,-0.019179435714952304,-0.009334775587477046,-0.0036180635673471948
5,-0.00020599506418628177,-0.0031000262090398224,0.0002724032923282181
6,-0.06123512868137965,0.02233646529016836,-0.046264018679697094
7,0.2358339796274158,-0.002881489769360035,-0.0938691651794637
8,-0.011628707807167245,0.05574706188232349,-0.003979032295925937
9,0.012966527170306136,0.09445240340269957,-0.11364310067125653
10,0.016211545915700162,0.0457394668761488,0.005637676797540833
11,0.0025084608271944905,0.053400028251812434,0.10259623059610529
12,0.010794166658830668,0.010675727741180826,-0.009869751423560426
13,-0.009840538569349744,0.0014431623633462953,-0.004226964241182962
14,-0.0032368890847723503,-0.017675508406417254,0.003954595041272907
15,-0.04542835317322527,0.036402145057652505,-0.042003180856747716
16,-0.007044848305113399,0.009405098120971955,0.022791598844354923
17,-0.0007877996186371281,0.0119916450582711,-0.005546037804493656
18,-0.0015810448630586768,0.006911965468733636,-0.014751916756323253
19,0.01084943143884981,0.18543811268773297,-0.09343469395544901
20,0.007356317804261124,-0.0028162021083533266,0.003409631194971178
21,0.033127199504355574,0.02336163985229113,-0.08767015627931715
22,-0.005032388186062534,0.006310811193843931,0.003085580183270727
23,-0.01592808732736606,-0.03732335008686743,0.006359241027106215
24,-0.00027376887407715156,0.002876616703786805,-0.05720357871895154
25,-0.04793253121052543,0.05294290198002616,0.0045188271731702034
26,-0.017310928657832514,0.01808214400365199,-0.030917260525957224
27,-0.07583575536332689,0.04711842687979532,0.00960834703577549
28,0.02638674179193652,0.07577789213628654,-0.054581501180588604
29,0.04334984487239483,0.003926944018547856,-0.038457601664118615
30,-0.0026393223554350177,0.036458649942632704,0.018738118574708862
31,-0.00021292491084427562,0.007140995540466443,0.001339339738928154
32,0.000932621122131938,-0.051031600157512236,-0.005800674764801506
33,0.005068912732638578,0.00012945799341516472,-0.0020630471972080304
34,-0.0014322900062858383,-0.0062696032515652134,0.002330483589704447
35,0.0047192505492422085,0.024195121691652655,-0.01478458033129278
36,-0.009079779931262317,0.003420069382608396,0.016638566018978986
37,-0.02396428810324066,0.04329264869018113,0.012521978932230296
38,-0.07850153612501215,0.13632119782874827,-0.13135746734356132
39,-0.01693682822633044,0.027323880476619003,0.009376382704273267
40,-0.002608252097127714,0.03114895591854158,0.016386405641021343
41,-0.01521370099260396,-0.008929583127312807,-0.0021744891517395323
42,0.028614459707964328,0.037873274965254,0.02320743831993821
43,-0.0037184087392047593,-0.003006992301171074,-0.006765002128537978
44,-0.008667202998457545,0.0698365847673077,0.02704323852415181
45,-0.00931570704090436,0.013446373222963196,0.0021373461991651497
46,-0.0031546253487116,-0.0002531717174984647,-0.012692277340955701
47,0.011897361156905753,-0.009624619672294037,-0.02375652924414185
48,0.011645681912708889,0.010727405791006025,-0.00975785802104965
49,-0.015079246483418556,-0.002034253778529097,-0.0007155704272548205
50,0.029505626340811456,0.009912437608226264,0.04024304332121139
51,0.0032136262552440757,0.004667426419854395,-0.005091926985217345
52,0.009236520471964188,0.05136490050670135,0.007621570219785392
53,-0.01474948037023573,0.00881354263285298,3.407493078031766e-05
54,-0.002474324757443193,-0.02200848211279754,-0.010054384947889239
55,-0.007976095635083925,-0.014450475619926455,0.005783016605292939
56,-0.0025017671630017477,0.00964069741590275,-0.013841780609906576
57,-0.007373890628571564,0.029092906562908125,0.00959847275292687
58,-0.00010004637647625892,0.005048548018912591,0.019157628088281496
59,-0.0014860860162223266,-0.20720812695765495,0.039653577713236327
60,0.0025747673859971634,0.09086264940648531,0.022094091567439175
61,-0.008469322677956342,-0.008383688713784844,0.0016380965755276762
62,-0.00399713337689029,-0.06561927003551915,0.06500779743310958
63,-0.026260618708221956,-0.014050657745546608,-0.006710295863051462
64,0.0035115042430388863,-0.09033666804710752,-0.01705680484163602
65,-0.03296482378355735,0.13462000093957904,0.198567573581588
66,0.10504922754508271,0.05672418558646691,-0.012814929022341104
67,-0.036077748761422425,0.022003216061128837,-0.003437198057760424
68,0.02198942094790361,-0.04798591639445828,-0.040586220229800865
69,-0.002034303140006938,0.14308456303784528,-0.06945131492177667
70,-0.007920180106229698,-0.05752722992229008,-0.0208712254086508
71,0.0004582916376780037,-0.007920557334456308,0.008250394121822113
72,-0.012880092688642262,0.02668429591802934,-0.016277199254350283
73,-0.002319475974582208,0.004144170058326457,4.196552541541054e-05
74,0.08139511493963883,-0.16415276045972374,0.07364030208666583
75,-0.013955642011239841,0.029327653397811154,0.017466794636607705
76,-0.00747755420725588,-0.024452463335549825,0.03024299697973816
77,-0.011728276972159567,0.041572423644400495,-0.004677002461060852
78,-0.0031613460058721003,0.0004944637731135388,-0.023788621215630076
79,0.009889120487772369,0.009543621726075497,-0.0016999178521053607
80,0.007495668434267553,0.041054633393730465,0.009561312681422574
81,-0.07395955304197244,-0.44006417178670365,-0.04403650257816061
82,-0.04124681213692479,-0.001539778158802147,-0.22028390992077185
83,0.011995599031586292,-0.03830781003267748,-0.030108014417903527
84,0.08484569072977059,0.09677143119177924,0.02498169862047417
85,0.0036008760610466498,0.027108294177392408,-0.002034739418221656
86,-0.005807051862551718,0.041499888665141815,1.0595035177980716e-05
87,-0.011738104082959803,0.02935978964486385,0.019478696198964217
88,0.0044812448617434116,0.011691384916697875,0.005644770538254594
89,-6.272699395990997e-05,-0.01298346273529636,0.006993812397700767
90,-0.004688756433285557,0.0224427368343608,-0.008971989029832303
91,0.0038415268104063215,0.013982265321583778,0.010219338413932973
92,-0.0067675131342991015,0.010892502446925236,-0.033711278241490526
93,0.0005249271667054911,-0.006266601229590885,-0.008970868538919485
94,-0.000984230492266279,-0.05430968649247775,0.05094319237097932
95,-0.019558362016143277,0.04058930445355419,0.0006246850738204912
96,-0.006024758920730421,0.00677612735796649,-0.0018810026842008172
97,0.010547615889652952,0.07767786623500786,0.02115283552664221
98,0.007807498936013993,-0.022138692685953656,-0.0038218952250734465
99,0.00010686071896274726,0.01413739137198033,0.010099078390823602
100,-0.016429927294525443,-0.09587499961824164,0.006168229206112957
101,0.008437881929730016,-0.04059136155303829,0.001186366413701019
102,0.01008315373889565,0.053442236944223655,-0.15644308776458793
103,-0.002869510926778625,-0.05144480624927668,-0.03898410678318318
104,-0.003718824733044734,0.0010066283920746786,-0.017355071431661474
105,-0.026937088784644618,-0.05635550758247837,-0.03586943343938637
106,-0.0005827049815719796,-0.001016483801478063,-0.0022419685128746702
107,0.0037270537457274227,0.0021123113600238956,9.201554764395013e-05
108,-0.00023608053600560064,-0.46319806007319286,0.021825639254704765
109,0.006794658680790114,0.06066983993047408,0.005460021675438756
110,-0.028664953122404975,0.06776112929091603,-0.025932039591475102
111,0.000158891703838605,0.017553564532483724,0.0085204409132628
112,0.0014149867520502069,-0.024661541461092618,-0.012450893585907397
113,0.0037515789070273475,0.06516331735541028,0.03037228208287432
114,-0.031319998178929644,0.010763818045422665,-0.019258710260295506
115,0.006551553140931664,-0.04503227593747648,0.0012388920856460026
116,-0.05959075707431631,0.18024269546699428,0.10328855078647246
117,0.004399020554001737,0.010076425115687015,0.12749862193062375
118,-0.02453339741113597,0.0691727814015271,-0.012459250239233333
119,0.0003751427450008893,-0.005461786173529826,0.002947090871985414
120,0.02363453387465181,-0.6249399873763298,-0.0030751247344540378
121,-0.0031925920751515197,0.0260389531605421,0.010610343381726797
122,0.003197991888994719,-0.0010889301590142786,-0.001277103495034273
123,0.00013765978312994115,0.08909253519920864,0.019545128732792558
124,-0.03991245799197018,0.04112941008291875,0.07895203576849612
125,0.07422513591246,-0.11952165485520885,0.01067571791498198
126,-0.010236156308207123,-0.20516030695679502,0.08156847014217691
127,-0.046062469788519,0.029878952574287816,0.008097957287988362
128,-0.009102024546638686,-0.016943691730677474,0.02268818795727858
129,-0.015139054152286799,-0.0036673952782913695,-0.0044745754135723445
130,0.02345563253557971,0.07960672884388233,0.01358942628609347
131,0.004424219019483089,0.022859803851708216,-0.1714417369657097
132,-0.004589350285112009,0.04601423350568109,0.018220733545604405
133,0.0028183247570158524,0.00024101222684093935,0.005284396907745724
134,-0.03990451899074706,0.08777609573126763,0.05696003884408445
135,-0.001111525882228538,-0.005418129247749768,0.009832804365497608
136,-0.002761487254399014,0.0011982685217809593,0.0009445013816925044
137,0.08902660313540733,0.16394287106648223,0.12071480995080941
138,-0.004595064384189347,0.004997009827220103,-0.04070028314616005
139,-0.0022081909328513453,0.024085746866458556,0.012502584656281124
140,-0.011932177438096405,-0.006169977153498719,0.005865408794631093
141,-0.04313586860026364,0.12700731035522922,-0.016229608946203122
142,-0.00326738964602517,0.044988152054455346,0.009608624458182863
143,0.0014336194306544797,0.019526925867527443,0.0036630142931858706
144,0.0203607766263494,-0.028703305896967603,-0.029513890338971095
145,-0.004839667297286613,-0.007524920375972004,-0.0010858213987345149
146,-0.013575765237866251,0.08424555353961594,-0.023382005599435304
147,-0.014732223544505207,-0.008797663199704708,-0.007503589356574858
148,0.008304365732747732,-0.4410465413520891,0.012497238255188892
149,-0.0036684514197020054,-0.003055737582709689,0.024205987265664093
150,-0.004929535118183486,-0.007201846751985033,-0.027177331105659744
151,-0.025657861748767975,-0.011837585515392473,-0.03766196131750808
152,-0.009797763730640102,0.044179221392279096,0.01620724597992884
153,-0.015476833863709922,0.0010415994386506564,-0.005638392402029865
154,0.014112371280727985,0.023341066706514375,-0.011857587543312616
155,-0.012730290873967726,0.016106902246861655,-0.004024797961323063
156,-0.011194442563649449,0.00908714950459342,0.007435989341664598
157,0.010997515043885811,0.0024490693563948285,0.008497439933452922
158,-0.005257455989990889,0.005781495546396342,-0.00021241203006672118
159,-0.0046072606738681845,-0.003641144475656777,-0.01994859978487895
160,0.0028421430529138383,-0.0016053005598392325,0.01403840591049197
161,-0.003676541090801677,-0.2753979989643158,0.10133641269796628
162,-0.002408721282033878,-0.08486037906780633,-0.004776073890529309
163,-0.0010536237887078534,0.005003878117588579,-0.0003765651699736529
164,0.007246334219803326,-0.013960567355046785,-0.04603325839893322
165,0.02070244478368434,0.15073692125967653,0.06241816328643496
166,0.004110577980196192,0.07514739689946834,0.009475868317796537
167,-0.0006041844663239627,-0.028226629746715352,-0.010603971714356081
168,0.011644534751627245,-0.011716800171496289,0.0058754411452379696
169,-0.0018291985779563397,0.01614956668315635,-0.0035183412089534426
170,-0.0005676384998335436,0.004486026380142209,-0.0007954989084270267
171,-0.04068803092520445,0.1299855160995946,0.09599355217100539
172,-0.01271022354348178,-0.003847952374033457,-0.003781721820176387
173,0.012715096911455987,-0.005315992475118934,-9.494398627702544e-06
174,-0.0033440287759813276,0.015228232083859412,-0.027436783144629922
175,-0.0019112493806265167,0.025288690396274627,0.008272895819976405
176,-0.005209944715701895,0.0673619886750553,0.030973714697437885
177,0.005473732632499666,0.046932132054928855,0.008368516826169077
178,-0.00035298606740004346,0.051509030626803815,-0.10307603877368492
179,0.0398075819160888,-0.0025800876503151438,-0.040410826234868136
180,0.0007088284225970163,0.016812628408891566,0.0017920905803658002
181,-0.009807217115389791,0.05657929549619547,0.07697298036201519
182,-0.00632856961649525,0.006256599522972194,-0.00014128906575255808
183,-0.005941391181036194,0.0374483781830757,-0.015130279355798817
184,-0.0019048072603086528,0.021856338475134313,0.03820895493942721
185,0.011392163966494201,0.0075267509503831685,-0.010240847557525124
186,0.07621333795888059,0.12833130890228178,-0.060534641154740665
187,0.0034292139503201424,0.004633843026601969,-0.004937182546133401
188,-0.06557832768211669,0.058396316547462856,-0.00716392589328213
189,-0.0016488662621639005,0.008279133813968026,-0.06653611041557222
190,-0.0025572772543976073,0.024593604188674338,-0.030009090908362276
191,0.0030326458223284922,0.018401362192990392,0.012178849503500198
192,-0.0075645820316973715,0.0006424712662898941,-0.04325578886259065
193,-0.08061317042810585,-0.012427736099333106,-0.14015765288179904
194,0.014604281313813236,0.07549693595254245,-0.08401041254527743
195,0.030777614328921607,-0.06674392113432162,-0.05876640304682175
196,0.008580217954170771,-0.24742409361106116,0.047645722200352375
197,-0.006595803240643238,0.0007218243103543909,-0.0002972029010804853
198,-0.005119933213680164,0.03210472656348784,0.0012198284764525294
199,-0.04227974277102673,0.0458663074802874,0.10750747398275581
200,-0.001439917250034839,0.0014712251663109854,-0.005762491802658198
